1.5,8845,[19  8  3  7  6 10  1  3  1 42],1,10,100,10,1.2394,3.3776315789473683,1.2187684192037487
1.5,8845,[ 31  11   3  11  16  17   2   6   1 102],1,10,200,10,0.80505,2.445203697314703,0.7472395580019005
1.5,8845,[ 63  16   4  13  25  24   2   7   1 345],1,10,500,10,0.69876,2.23271845304454,0.5150129975841614
1.5,8845,[ 87  21   4  18  31  33   3   8   1 794],1,10,1000,10,0.74091,1.9868227300444876,0.4318154267860922
1.5,8845,[ 114   23    4   21   37   39    3   10    1 1748],1,10,2000,10,0.8181215000000001,1.9364427066944232,0.3909014283088845
1.5,8845,[ 141   25    4   25   43   43    3   10    1 4705],1,10,5000,10,0.9064792,1.9171496996730923,0.36575815721755034
1.5,8845,[ 153   26    4   26   47   46    3   10    1 9684],1,10,10000,10,0.9480906800000001,1.9099113472627076,0.3558193433207535
1.5,8845,[  166    27     4    26    49    49     3    10     2 19664],1,10,20000,10,0.97176697,1.4057231861011958,0.34797485264335254
1.5,8845,[  194    27     4    27    51    49     3    12     2 49631],1,10,50000,10,0.987312172,1.3859315350159462,0.33967439360919893
1.5,8845,[  202    28     4    27    53    49     3    12     2 99620],1,10,100000,10,0.99341921,1.3836546104060532,0.336833875906389
1,8845,[19  8  3  7  6 10  1  3  1 42],1,10,100,10,1.2394,3.3776315789473683,1.2187684192037487
1,8845,[35 15  5 13 15 19  3  8  1 86],1,10,200,10,0.7425,2.061420658085285,0.7052569868388612
1,8845,[101  30  13  39  43  49   9  21   5 190],1,10,500,10,0.414752,0.6534557198401358,0.3680057387047466
1,8845,[232  55  23  77  82  77  35  33   8 378],1,10,1000,10,0.321222,0.3906595333241766,0.2542277876943371
1,8845,[462 122  51 158 173 126  82  67  20 739],1,10,2000,10,0.264858,0.22848871035308457,0.1847673707327556
1,8845,[1146  302  140  381  442  328  201  169   40 1851],1,10,5000,10,0.23475968,0.15569514426851203,0.1396890203454397
1,8845,[2294  627  279  775  919  619  402  308   79 3698],1,10,10000,10,0.22499666000000001,0.12827197598617893,0.12230872209132276
1,8845,[4568 1256  534 1565 1789 1298  824  640  155 7371],1,10,20000,10,0.21877027000000002,0.11421948879707718,0.11218721770822787
1,8845,[11528  3160  1322  3827  4502  3226  2059  1618   366 18392],1,10,50000,10,0.2160824408,0.10584336837736888,0.10538944552862776
1,8845,[23037  6312  2560  7494  9058  6646  4077  3251   760 36805],1,10,100000,10,0.21518515840000002,0.10288260374674302,0.1027664135247748
0.5,8845,[19  8  3  7  6 10  1  3  1 42],1,10,100,10,1.2394,3.3776315789473683,1.2187684192037487
0.5,8845,[35 14  6 21 17 22  4 11  3 67],1,10,200,10,0.68265,1.2077315865287772,0.664127380280958
0.5,8845,[ 74  35  19  53  48  51  27  39  21 133],1,10,500,10,0.34062400000000004,0.3718415293207922,0.3236003502630375
0.5,8845,[118  69  57  94 114 100  71  96  75 206],1,10,1000,10,0.216084,0.21261029321469183,0.20675481396830908
0.5,8845,[243 147 132 197 217 197 174 191 166 336],1,10,2000,10,0.15749950000000001,0.15323729958923157,0.1522116309248559
0.5,8845,[581 412 417 488 520 453 464 472 490 703],1,10,5000,10,0.12269344,0.12046330708117634,0.12039379101412095
0.5,8845,[1155  861  912  997 1034  899  901  979  999 1263],1,10,10000,10,0.11141867999999999,0.11013030135891219,0.11011921702733275
0.5,8845,[2207 1839 1901 2018 2064 1848 1841 1946 1996 2340],1,10,20000,10,0.10562477,0.10502948838029415,0.1050281526766767
0.5,8845,[5245 4677 4837 5056 4967 4807 4726 4908 5172 5605],1,10,50000,10,0.1022846184,0.10200545863720549,0.10200535558331683
0.5,8845,[10311  9603  9822 10108 10091  9732  9827  9703 10131 10672],1,10,100000,10,0.1010964666,0.10100094518664891,0.10100093600556868
1.5,4774,[ 1  3  5 26 10 19  2 16 14  4],1,10,100,10,1.1644,2.708355022170812,1.1595872062284842
1.5,4774,[ 1  4  5 63 16 35  2 43 25  6],1,10,200,10,0.70015,2.3868669250645995,0.6865369430065382
1.5,4774,[  1  11   9 239  28  68   2  74  62   6],1,10,500,10,0.488368,2.052933682944084,0.4159196450053183
1.5,4774,[  1  12   9 622  46 111   2  99  92   6],1,10,1000,10,0.519852,2.014437542915105,0.3383969858231286
1.5,4774,[   1   15   10 1487   56  149    2  128  144    8],1,10,2000,10,0.618505,1.931664658320515,0.29666106326619424
1.5,4774,[   1   17   11 4340   64  207    4  157  189   10],1,10,5000,10,0.77773768,1.6320793849843933,0.27096360570872213
1.5,4774,[   1   17   12 9263   68  243    4  176  206   10],1,10,10000,10,0.86940804,1.621622114934965,0.26280284992138525
1.5,4774,[    1    17    12 19194    71   264     4   200   227    10],1,10,20000,10,0.9264411300000001,1.6194866345333057,0.2572104886120735
1.5,4774,[    1    17    14 49129    73   290     4   213   249    10],1,10,50000,10,0.9675424168000001,1.6061302613538975,0.25221445860656
1.5,4774,[    1    18    14 99095    75   303     4   222   258    10],1,10,100000,10,0.9830032944,1.6020083551737212,0.2497404728116846
1,4774,[ 1  3  5 26 10 19  2 16 14  4],1,10,100,10,1.1644,2.708355022170812,1.1595872062284842
1,4774,[ 3 11 11 43 20 43  4 34 26  5],1,10,200,10,0.65555,1.2295364462259128,0.6486973960899521
1,4774,[  6  23  27 120  51  98   6  87  69  13],1,10,500,10,0.361736,0.6549039727630054,0.3472802059308103
1,4774,[  9  50  59 222 117 177  18 170 156  22],1,10,1000,10,0.25440799999999997,0.38006420458065526,0.23660536426659312
1,4774,[ 14 106 119 421 220 380  42 339 313  46],1,10,2000,10,0.20310099999999998,0.25051162037279195,0.1782881044366183
1,4774,[  34  271  291 1084  527  908  123  863  776  123],1,10,5000,10,0.17254919999999999,0.15916716268792108,0.13754361208652566
1,4774,[  85  536  596 2191 1055 1743  248 1769 1541  236],1,10,10000,10,0.16222534000000002,0.1267699998257415,0.1208511539507484
1,4774,[ 169 1106 1186 4402 2065 3500  468 3550 3080  474],1,10,20000,10,0.157707055,0.1135144567146967,0.11157877645059364
1,4774,[  386  2767  2981 10958  5193  8693  1122  9026  7668  1206],1,10,50000,10,0.1549140512,0.10564804939113383,0.10520380669135054
1,4774,[  749  5649  5922 21673 10529 17263  2290 18023 15539  2363],1,10,100000,10,0.1533249144,0.10285975228255455,0.10273163623448166
0.5,4774,[ 1  3  5 26 10 19  2 16 14  4],1,10,100,10,1.1644,2.708355022170812,1.1595872062284842
0.5,4774,[ 6  7 19 40 22 30  6 29 26 15],1,10,200,10,0.6302,0.8722208976746181,0.6262942569245186
0.5,4774,[24 19 42 80 61 63 33 66 59 53],1,10,500,10,0.314104,0.34414585044474577,0.31036609022716655
0.5,4774,[ 74  44  85 123 124 127  82 126 111 104],1,10,1000,10,0.207008,0.21083012881313704,0.20412926896762568
0.5,4774,[152 127 173 231 200 251 174 230 236 226],1,10,2000,10,0.153868,0.15230339743167937,0.15143172960861256
