1.5,8539,[3 4 3 5 5],1,3.33333,20,5,0.7655544444450001,0.7851840148153999,0.7630126254727071
1.5,8539,[ 5 22  5  8 10],1,3.33333,50,5,0.501421777778,0.4979792020205001,0.4592611618331309
1.5,8539,[ 8 49  6 16 21],1,3.33333,100,5,0.43091088888900003,0.38764134807275,0.3535372230188221
1.5,8539,[ 13 111   7  22  47],1,3.33333,200,5,0.43635544444450003,0.33134212397689367,0.30230581370327936
1.5,8539,[ 19 337   7  41  96],1,3.33333,500,5,0.5217261777778001,0.3036722332881389,0.272581425155788
1.5,8539,[ 21 780   9  58 132],1,3.33333,1000,5,0.6408210888889,0.2821462121065793,0.2598051746480563
1.5,8539,[  22 1717    9   73  179],1,3.33333,2000,5,0.7520615444444501,0.27841463875435774,0.2554298474090154
1.5,8539,[  22 4627   11   93  247],1,3.33333,5000,5,0.86139789777778,0.2672803233455324,0.24939203142337926
1.5,8539,[  22 9578   11  101  288],1,3.33333,10000,5,0.91942944888889,0.2665959799701182,0.2484778054738955
1,8539,[3 4 3 5 5],1,3.33333,20,5,0.7655544444450001,0.7851840148153999,0.7630126254727071
1,8539,[ 6 11  9 14 10],1,3.33333,50,5,0.435821777778,0.4400508266156,0.42976383110899596
1,8539,[ 9 22 24 26 19],1,3.33333,100,5,0.32891088888900005,0.32858882755139474,0.3197866366417908
1,8539,[19 50 47 45 39],1,3.33333,200,5,0.27095544444450004,0.2630093951167084,0.2605370305362479
1,8539,[ 47 134 126 103  90],1,3.33333,500,5,0.2412221777778,0.2255535663254759,0.22502613116365877
1,8539,[ 90 273 250 202 185],1,3.33333,1000,5,0.2312690888889,0.21294664754178838,0.21278161910769808
1,8539,[169 550 514 414 353],1,3.33333,2000,5,0.22837104444445,0.2066351809519844,0.20658187218033613
1,8539,[ 439 1337 1311 1022  891],1,3.33333,5000,5,0.22371725777778,0.20261752011059772,0.2026097340168202
1,8539,[ 873 2746 2554 2009 1818],1,3.33333,10000,5,0.22277876888889,0.20131066368768952,0.20130866504583167
0.5,8539,[3 4 3 5 5],1,3.33333,20,5,0.7655544444450001,0.7851840148153999,0.7630126254727071
0.5,8539,[12  5  9 11 13],1,3.33333,50,5,0.43822177777800003,0.44990021676620007,0.43219885407957
0.5,8539,[22 12 21 20 25],1,3.33333,100,5,0.32051088888900003,0.31840284159704,0.3151783604596272
0.5,8539,[49 33 40 36 42],1,3.33333,200,5,0.25930544444450004,0.25657699580390003,0.25635607485465045
