0.5,9439,[471 313 402 410 404],1,3.33333333,2000,5,0.20873805554444444,0.20565327311469153,0.2056503072334283
0.5,9439,[1127  839  980 1015 1039],1,3.33333333,5000,5,0.20399006221777777,0.20224324457564388,0.2022429951582538
0.5,9439,[2205 1781 1983 1997 2034],1,3.33333333,10000,5,0.2020255111088889,0.20111630075264897,0.20111627128015286
0.5,9439,[4306 3658 4003 3938 4095],1,3.33333333,20000,5,0.20111425055444446,0.20055713618240276,0.20055713170833225
0.5,9439,[10529  9388  9999  9905 10179],1,3.33333333,50000,5,0.2005004030217778,0.20022253570251605,0.20022253534907603
0.5,9439,[20598 19079 19931 19887 20505],1,3.33333333,100000,5,0.20025895111088887,0.2001111945983009,0.20011119455115314
1.5,2550,[9 7 2 1 1],1,3.33333333,20,5,0.8955555544444445,1.4239858882045855,0.8682840312857795
1.5,2550,[21 17  4  4  4],1,3.33333333,50,5,0.5334222217777778,0.5806411445857455,0.48713003164781676
1.5,2550,[44 35 10  6  5],1,3.33333333,100,5,0.44331111088888886,0.43020682974641655,0.37145700149094013
1.5,2550,[82 88 17  7  6],1,3.33333333,200,5,0.42660555544444445,0.37418048731849685,0.3214962551563617
1.5,2550,[237 215  26  14   8],1,3.33333333,500,5,0.4355422221777777,0.30833808065599405,0.2791110971885799
1.5,2550,[511 425  39  16   9],1,3.33333333,1000,5,0.4547151110888889,0.29047201097062664,0.2653090324277065
1.5,2550,[1131  798   45   17    9],1,3.33333333,2000,5,0.4851455555444444,0.2863529637718028,0.2610437133380106
1.5,2550,[3175 1739   55   21   10],1,3.33333333,5000,5,0.5265547022177778,0.2740848307669511,0.2531799360687062
1.5,2550,[6915 2992   59   23   11],1,3.33333333,10000,5,0.5688453111088888,0.26747348523383396,0.24950275149502826
1.5,2550,[15089  4813    62    25    11],1,3.33333333,20000,5,0.6276742555544444,0.26547207419466495,0.24784496499454514
1.5,2550,[41882  8015    66    26    11],1,3.33333333,50000,5,0.7275611430217779,0.26429812751206017,0.2467707319199585
1.5,2550,[89149 10745    68    27    11],1,3.33333333,100000,5,0.806411581110889,0.26344724165861066,0.24604269927071581
1,2550,[9 7 2 1 1],1,3.33333333,20,5,0.8955555544444445,1.4239858882045855,0.8682840312857795
1,2550,[20 18  8  1  3],1,3.33333333,50,5,0.5414222217777778,0.8950617270049384,0.5063420252233166
1,2550,[45 32 16  2  5],1,3.33333333,100,5,0.44451111088888895,0.5626543202623457,0.38501530059729416
1,2550,[92 52 41  5 10],1,3.33333333,200,5,0.3799055554444445,0.35755136784071934,0.30422929234226515
1,2550,[203 145 118   7  27],1,3.33333333,500,5,0.3299662221777777,0.2889739626060025,0.25734522153957035
1,2550,[412 288 236  11  53],1,3.33333333,1000,5,0.3224251110888889,0.25329498223173347,0.23720258955184417
1,2550,[839 582 462  25  92],1,3.33333333,2000,5,0.3218500555444444,0.22486407797406863,0.22078661500479804
1,2550,[2080 1463 1136   84  237],1,3.33333333,5000,5,0.3150418222177778,0.2080749995872673,0.20764733559931003
1,2550,[4148 2906 2286  161  499],1,3.33333333,10000,5,0.3126256911088889,0.20410570182334986,0.2039840938558723
1,2550,[8286 5756 4552  344 1062],1,3.33333333,20000,5,0.3099460955544444,0.20193897654597917,0.20191186287481241
1,2550,[20680 14556 11253   933  2578],1,3.33333333,50000,5,0.30969666942177776,0.20074028010497283,0.20073656291952405
1,2550,[41516 29123 22421  1825  5115],1,3.33333333,100000,5,0.3105033587108889,0.20037621061758804,0.20037523274090457
0.5,2550,[9 7 2 1 1],1,3.33333333,20,5,0.8955555544444445,1.4239858882045855,0.8682840312857795
0.5,2550,[22 17  4  2  5],1,3.33333333,50,5,0.5494222217777778,0.6685680323367795,0.5008098852002352
0.5,2550,[32 29 14 11 14],1,3.33333333,100,5,0.34891111088888893,0.33311066301685577,0.3249083073259974
0.5,2550,[57 49 37 27 30],1,3.33333333,200,5,0.27175555544444446,0.2601552977960567,0.2591168556012679
0.5,2550,[119 110 117  73  81],1,3.33333333,500,5,0.22958222217777777,0.22314915023449614,0.22304491803783863
0.5,2550,[222 228 220 134 196],1,3.33333333,1000,5,0.2171511110888889,0.2115558450194352,0.21152504860488786
0.5,2550,[418 474 440 275 393],1,3.33333333,2000,5,0.21132405554444444,0.2057580752374329,0.20575108270836356
0.5,2550,[1036 1164 1011  801  988],1,3.33333333,5000,5,0.2049445422177778,0.20225513882998608,0.20225473912634057
0.5,2550,[2087 2201 2005 1740 1967],1,3.33333333,10000,5,0.2022779511088889,0.2011179332380806,0.2011178933449182
0.5,2550,[4081 4313 4018 3623 3965],1,3.33333333,20000,5,0.20117607555444444,0.2005573317140043,0.20055732662517153
0.5,2550,[10300 10477  9982  9303  9938],1,3.33333333,50000,5,0.2005452246217778,0.20022259153200503,0.2002225911096329
0.5,2550,[20421 20706 20004 18906 19963],1,3.33333333,100000,5,0.20029850091088888,0.20011121791682446,0.2001112178559355
1.5,9165,[11  1  1  2  5],1,3.33333333,20,5,0.9355555544444445,1.4404040379232323,0.8884843293391257
1.5,9165,[28  8  2  3  9],1,3.33333333,50,5,0.5990222217777779,0.6911816568659612,0.5135662757659265
1.5,9165,[62 13  3  3 19],1,3.33333333,100,5,0.550311110888889,0.5610446014091004,0.40926778965480415
1.5,9165,[131  30   3   7  29],1,3.33333333,200,5,0.5295555554444444,0.44517340214554596,0.33628854390152896
1.5,9165,[405  43   3   9  40],1,3.33333333,500,5,0.6924782221777778,0.4200752858711392,0.3114605145655132
1.5,9165,[882  51   3  10  54],1,3.33333333,1000,5,0.7946611110888888,0.4100415470631077,0.30081499288039315
1.5,9165,[1866   59    3   11   61],1,3.33333333,2000,5,0.8778775555444444,0.4036092996320473,0.2948456737386128
1.5,9165,[4839   69    3   11   78],1,3.33333333,5000,5,0.9392980622177778,0.4007832640222273,0.29032544757863593
1.5,9165,[9823   75    3   11   88],1,3.33333333,10000,5,0.9661593911088888,0.3995738644154786,0.28836592340918155
1.5,9165,[19814    78     3    11    94],1,3.33333333,20000,5,0.9820796705544445,0.39900075706883087,0.2874282711940308
1.5,9165,[49809    78     3    11    99],1,3.33333333,50000,5,0.9926032206217779,0.39874845465002057,0.28700446210951325
1.5,9165,[99803    81     3    11   102],1,3.33333333,100000,5,0.996176701510889,0.3984009082975462,0.28644140029292875
1,9165,[11  1  1  2  5],1,3.33333333,20,5,0.9355555544444445,1.4404040379232323,0.8884843293391257
1,9165,[25  5  1  2 17],1,3.33333333,50,5,0.5998222217777778,0.9994771225840524,0.5427388426553427
1,9165,[51  9  1  5 34],1,3.33333333,100,5,0.4975111108888889,0.8045025405484385,0.41403904489075105
1,9165,[97 17  2  7 77],1,3.33333333,200,5,0.4475555554444445,0.5222119831806586,0.34306374204422574
1,9165,[257  49   4  14 176],1,3.33333333,500,5,0.4207742221777777,0.3561820456695707,0.2827606077400514
1,9165,[510 106   4  24 356],1,3.33333333,1000,5,0.40977511108888887,0.33594240062082104,0.2630343224956857
1,9165,[1015  199   15   51  720],1,3.33333333,2000,5,0.4033185555444444,0.24163277591488025,0.2316600958244803
1,9165,[2599  547   43  135 1676],1,3.33333333,5000,5,0.3975446222177778,0.214876798640264,0.2133167543092088
1,9165,[5256 1049   88  268 3339],1,3.33333333,10000,5,0.4006553711088889,0.20735023025693072,0.2069460955353686
1,9165,[10553  2113   195   539  6600],1,3.33333333,20000,5,0.39985336555444445,0.20342356817089674,0.20333757039882236
1,9165,[26298  5289   465  1405 16543],1,3.33333333,50000,5,0.39838999182177776,0.20139992324087314,0.201384451973244
1,9165,[52568 10568   890  2786 33188],1,3.33333333,100000,5,0.3986185599108889,0.20072280563717926,0.2007185361963212
0.5,9165,[11  1  1  2  5],1,3.33333333,20,5,0.9355555544444445,1.4404040379232323,0.8884843293391257
0.5,9165,[19  7  6  9  9],1,3.33333333,50,5,0.4654222217777778,0.4597233820109533,0.4418568609923641
0.5,9165,[31 20 16 14 19],1,3.33333333,100,5,0.3285111108888889,0.31947476193530333,0.3166874722785769
0.5,9165,[52 40 36 33 39],1,3.33333333,200,5,0.26080555544444445,0.25686782342075454,0.25660207343807223
0.5,9165,[110 114  98  83  95],1,3.33333333,500,5,0.22467822217777778,0.2225073017810661,0.2224774213891553
0.5,9165,[195 232 191 182 200],1,3.33333333,1000,5,0.21256511108888887,0.2111860699974224,0.211182378693078
0.5,9165,[402 435 394 382 387],1,3.33333333,2000,5,0.20599505554444444,0.20556722852444023,0.2055669261702514
0.5,9165,[ 981 1023 1016  994  986],1,3.33333333,5000,5,0.20227734221777777,0.20222283202540486,0.20222282535225575
0.5,9165,[1984 2002 2051 1971 1992],1,3.33333333,10000,5,0.2011487711088889,0.2011113175541782,0.20111131642851457
0.5,9165,[4013 3937 4026 4011 4013],1,3.33333333,20000,5,0.20056831555444446,0.20055559139971982,0.20055559129930445
0.5,9165,[ 9978  9751 10125 10062 10084],1,3.33333333,50000,5,0.2002578262217778,0.20022226236353374,0.200222262318323
0.5,9165,[19753 19668 20098 20188 20293],1,3.33333333,100000,5,0.2001413141108889,0.20011112794633268,0.20011112793695326
1.5,5944,[2 3 1 8 6],1,3.33333333,20,5,0.8405555544444445,1.1444444425555556,0.8217172581603294
1.5,5944,[ 6  5  2 15 22],1,3.33333333,50,5,0.5318222217777778,0.6350168341468014,0.4872263458418854
1.5,5944,[11  9  2 31 47],1,3.33333333,100,5,0.44871111088888893,0.5358021603421788,0.3784314089407026
1.5,5944,[ 14  22   2  62 100],1,3.33333333,200,5,0.4187555554444445,0.48578317682451433,0.32025432346632965
1.5,5944,[ 19  37   4 132 308],1,3.33333333,500,5,0.4783582221777778,0.3513249404959751,0.2815080235143184
1.5,5944,[ 22  54   8 222 694],1,3.33333333,1000,5,0.5454951110888888,0.2866304401235259,0.259810218301713
1.5,5944,[  26   64    8  310 1592],1,3.33333333,2000,5,0.6644055555444444,0.28130688233368356,0.25446966959894185
1.5,5944,[  29   84    9  515 4363],1,3.33333333,5000,5,0.7745811022177778,0.2709642573252085,0.24813750776226265
1.5,5944,[  31   90    9  650 9220],1,3.33333333,10000,5,0.8555115311088889,0.26938987014862514,0.24656284740779463
1.5,5944,[   34    93     9   770 19094],1,3.33333333,20000,5,0.9135146105544444,0.267834061091339,0.24511735544829932
1.5,5944,[   35    97     9   906 48953],1,3.33333333,50000,5,0.9591133262217778,0.26716266588775184,0.24441315681099274
1.5,5944,[   35    97    10   978 98880],1,3.33333333,100000,5,0.9779332729108889,0.26218369546588954,0.2428009726758666
1,5944,[2 3 1 8 6],1,3.33333333,20,5,0.8405555544444445,1.1444444425555556,0.8217172581603294
1,5944,[ 3 10  5 21 11],1,3.33333333,50,5,0.5006222217777778,0.543049542363444,0.46552894526243493
1,5944,[ 6 17 10 44 23],1,3.33333333,100,5,0.40011111088888895,0.3740869906186124,0.3446219011059922
1,5944,[17 31 21 77 54],1,3.33333333,200,5,0.3189555554444445,0.2756471878720269,0.2704077973460334
1,5944,[ 59  64  81 184 112],1,3.33333333,500,5,0.26437422217777773,0.2263480824326308,0.22594964707111762
1,5944,[110 144 152 363 231],1,3.33333333,1000,5,0.25218111108888885,0.2131991671600097,0.2130873515913304
1,5944,[227 272 318 719 464],1,3.33333333,2000,5,0.24527905554444443,0.20656551288368485,0.20653798988459934
1,5944,[ 607  647  825 1777 1144],1,3.33333333,5000,5,0.2395881422177778,0.20259645990582761,0.2025924233343135
1,5944,[1193 1279 1634 3612 2282],1,3.33333333,10000,5,0.2409422511088889,0.20130984262973253,0.20130876262162523
1,5944,[2327 2497 3214 7366 4596],1,3.33333333,20000,5,0.24395782055444445,0.20066430959933013,0.20066401018615063
1,5944,[ 5839  6395  8141 18278 11347],1,3.33333333,50000,5,0.24186443022177778,0.20026369288953957,0.20026364737272523
