random_groups;0;1;1;[994 205  24 146 320];1.0115050133465904;0.4120597280182992;0.20552057828505968;0.26011047523607184;0.20525851516152718;0.20491523666765796
random_groups;1;1;1;[208 175 641 102 729];1.004651540821117;0.3066653372813504;0.20894410947901615;0.245906870063073;0.20908511617059833;0.2090221789929616
random_groups;2;1;1;[958 394 611 868 190];1.0023267610481383;0.26341913942974776;0.2019459521263343;0.22593128883736932;0.20201602455553402;0.20208260727109062
random_groups;3;1;1;[490  39 111 750 610];1.0079327057144387;0.3134443000205526;0.18336202398264112;0.23569157756444553;0.1832030907740163;0.1828795161259933
random_groups;4;1;1;[540 593 192 479 369];1.0027088471196999;0.22923153183577227;0.1996210523633733;0.2113751642267771;0.19967339389395317;0.19969272861480888
random_groups;5;1;1;[809  36 371 982 299];1.0072144202109852;0.3074716505046876;0.20432229752078074;0.2492945959307633;0.20451375219075754;0.2048389897197598
random_groups;6;1;1;[256 210  36 568 406];1.0081339100214313;0.23331119478184312;0.2017803155764164;0.20292824685943134;0.20110557522780304;0.20059885922350368
random_groups;7;1;1;[165 334 936 667 147];1.0036849931136556;0.2984892109145124;0.17386089607087457;0.21636354864479804;0.17397882594969186;0.17399504085362644
random_groups;8;1;1;[105 176 677 231 493];1.0046080268950002;0.36409623017710074;0.22392141408355448;0.2664332284888447;0.22392914768973363;0.2240802886973993
random_groups;9;1;1;[973 301 717 425 201];1.00261455481189;0.26566744315248103;0.24101500492994335;0.2358338093279496;0.2409036702731477;0.2408443990113624
random_groups;10;1;1;[996 184 253  61 848];1.0055928111497765;0.35387100818890016;0.20924949166412282;0.25919695256695174;0.20924218166804454;0.2091721625844479
random_groups;11;1;1;[ 91 694 933 758  30];1.0096308678174934;0.3238721505460967;0.2281103707218985;0.2756012112931409;0.22802691121145896;0.22769137276011464
random_groups;12;1;1;[429 919  66 436 742];1.004442388728175;0.2816205148822312;0.20604506895682184;0.23674895404501037;0.20601126584320176;0.20629355606122107
random_groups;13;1;1;[673  16 927 958  66];1.0162519978480473;0.33672885788694895;0.2302208449645042;0.28329965859881856;0.23006878710525144;0.22906838327515797
random_groups;14;1;1;[450  51 642 144 214];1.0070010078797875;0.2920119136255009;0.15918418803735793;0.20439996578055192;0.1592741093475981;0.15952978319465363
random_groups;15;1;1;[878 361 550 609 213];1.002412817778046;0.22322359257185018;0.16933200022897618;0.1873836727069054;0.16936194289834278;0.16939565164460316
random_groups;16;1;1;[ 40 390 714 953 314];1.006639738821465;0.24791808258894418;0.19427774213394222;0.2147583983001491;0.1943673985487525;0.1944449224913372
random_groups;17;1;1;[966 169 935 810 574];1.0021997206694484;0.23069368370437018;0.20244703313234452;0.21024387862444074;0.20239584121217208;0.20235472905559532
random_groups;18;1;1;[ 46 369 233 510 780];1.0063967677248786;0.2018438838945448;0.14849126448118577;0.16052511395079969;0.148311990086242;0.14819465556064965
random_groups;19;1;1;[201 463 807 454 374];1.0026501097856337;0.227054643377704;0.20354354078850667;0.20754973296452894;0.2035378419796628;0.20356685098391808
random_groups;20;1;1;[138 575  31 536 192];1.009663515347526;0.35277336816269017;0.19307682845521415;0.26104906782502174;0.19363968929599498;0.19364076343675263
random_groups;21;1;1;[ 50 404 778 280 933];1.0056807669002166;0.23491846803403202;0.18671558553564263;0.19736394700393384;0.18644076168698745;0.18630100887225523
random_groups;22;1;1;[ 85 754 830 333 905];1.003680752097021;0.16650284612506958;0.1462339099003797;0.1460793706144767;0.14600306641137123;0.14581482917903227
random_groups;23;1;1;[480 557 634 165 891];1.0025277786104596;0.24145876056208307;0.20129451447973856;0.21261221427454183;0.2012563103204697;0.20125893530111194
random_groups;24;1;1;[978 354 983  82 419];1.0038892808877282;0.2917497620238156;0.20127363791024813;0.23973606329298316;0.20143936244059857;0.20189842787961276
random_groups;25;1;1;[905 641  82 895 987];1.0033981292782195;0.23093712605281547;0.1817207999168362;0.2061866473212845;0.1817313435263524;0.18227321496308624
random_groups;26;1;1;[687 581 943 934 666];1.0013618770343375;0.16949591081674587;0.15473070087745597;0.16037517203504723;0.15474090105153918;0.15474932700661412
random_groups;27;1;1;[316 793 243 835 437];1.0024053503314527;0.22371096245871694;0.19048691017303526;0.19925146268159635;0.1904896806778857;0.1904890346932317
random_groups;28;1;1;[960 954 372   1  75];1.203622278014472;0.39459603888748596;0.22639765956774474;0.31445636525237264;0.20720572629582917;0.20989910779128337
random_groups;29;1;1;[ 36 620 487 899 881];1.0067382979852018;0.28763728535431865;0.22994970722603997;0.2643027260674677;0.230365056083653;0.23151720873783907
random_groups;30;1;1;[707 926 773 351 658];1.0016313523025246;0.2235474550349179;0.20558108065784658;0.21165136800736653;0.2055881813992328;0.20554399684642632
random_groups;31;1;1;[399 319 839  55 792];1.005255480292016;0.2236504721235032;0.15916508171763274;0.19298985318821663;0.15960940444491087;0.15984070429264574
random_groups;32;1;1;[163 545 968 572  41];1.007028277042481;0.3152938788724887;0.19905631659484319;0.24681792347122952;0.1994278013386758;0.19942100303544213
random_groups;33;1;1;[321 656 124 991 623];1.003063677868532;0.2844543325393942;0.21152490003234573;0.23757062062075074;0.21152587709585244;0.21153866579987085
random_groups;34;1;1;[461 285 990 839 212];1.0025193893164388;0.24487315153892134;0.171617394800344;0.19163014069080686;0.17160835515683315;0.17165418982511535
random_groups;35;1;1;[271 418 964 334 355];1.0025861278361632;0.25388119245207313;0.23643391343642012;0.23052522108915874;0.23637854838842928;0.2364256823445271
random_groups;36;1;1;[433 581 926 709 708];1.0015866838878051;0.20401571635954727;0.20623769388227423;0.20179723252372478;0.20621130328420265;0.20622490517728287
random_groups;37;1;1;[679 316 151 495 486];1.0030675285514634;0.1942071764963396;0.16747017425298596;0.17323889127090894;0.16743561010132438;0.16740629438081345
random_groups;38;1;1;[828 374 558 310 881];1.0020069042373585;0.21394176456680278;0.21415781399286954;0.2075148381945412;0.21411342756210205;0.21406520377049504
random_groups;39;1;1;[832 172  60 686 780];1.005284464092307;0.25979768825674426;0.16583105559044556;0.20779556081212014;0.16591379515220658;0.16593133492514733
random_groups;40;1;1;[384 644 870 974  77];1.0038640188034533;0.2605268882403976;0.2021046730935543;0.22476353117005707;0.20196191487042534;0.20178755559016018
random_groups;41;1;1;[756 518 165 165 682];1.003368148206858;0.3027981699839727;0.2210281381502025;0.24805197029107467;0.22104800864984106;0.2208396294484902
