1.5,4382,[10 16 13 21  7  2  6  3  5 17],1,10,100,10,1.1378,1.7887227968110322,1.1349260511118318
1.5,4382,[15 46 24 55 10  2 10  4  6 28],1,10,200,10,0.67455,1.4006352343308868,0.662632687181308
1.5,4382,[ 24 134  45 191  15   2  17   7   9  56],1,10,500,10,0.443288,1.0739027704541222,0.3944453147735151
1.5,4382,[ 29 275  59 477  19   2  23   8   9  99],1,10,1000,10,0.418316,0.9994866718871811,0.31483247682392485
1.5,4382,[  36  518   80 1149   22    2   27   10   10  146],1,10,2000,10,0.4547385,0.9324194992875025,0.2735886617699811
1.5,4382,[  48 1018   96 3545   23    2   35   15   13  205],1,10,5000,10,0.56636184,0.8530318875294537,0.2450554480735722
1.5,4382,[  56 1485  109 8025   23    2   36   16   13  235],1,10,10000,10,0.67678346,0.8427639007684053,0.2363574648839618
1,4382,[10 16 13 21  7  2  6  3  5 17],1,10,100,10,1.1378,1.7887227968110322,1.1349260511118318
1,4382,[18 30 24 55 13  6 15  3  5 31],1,10,200,10,0.65625,1.1245851818432464,0.6463422255424491
1,4382,[ 49  71  64 147  39  14  33   6   7  70],1,10,500,10,0.36375199999999996,0.6081025425781461,0.343083628276722
1,4382,[101 126 128 316  77  23  67  15  12 135],1,10,1000,10,0.271858,0.35761260939585715,0.23717522255291668
1,4382,[199 255 249 589 164  45 130  34  32 303],1,10,2000,10,0.21333950000000002,0.21463473701091507,0.17553154092447132
1,4382,[ 500  639  646 1556  384   92  307   86   75  715],1,10,5000,10,0.19084752,0.14884650894783194,0.13701120570112035
1,4382,[ 948 1299 1299 3134  792  215  630  176  128 1379],1,10,10000,10,0.18114852,0.1246341512328633,0.12054559015477302
0.5,4382,[10 16 13 21  7  2  6  3  5 17],1,10,100,10,1.1378,1.7887227968110322,1.1349260511118318
0.5,4382,[22 33 25 33  9 14 15  9 11 29],1,10,200,10,0.6208,0.7317699159078469,0.6177212416472893
0.5,4382,[60 74 62 64 29 40 43 33 26 69],1,10,500,10,0.311328,0.3279301074001799,0.30795566883352166
0.5,4382,[119 134 118 113  74  80  82  76  68 136],1,10,1000,10,0.206306,0.20661553543599923,0.2032123017061187
0.5,4382,[238 254 238 220 155 176 173 150 148 248],1,10,2000,10,0.1542605,0.1522552831578009,0.1514706294765599
0.5,4382,[557 567 535 559 408 459 460 443 440 572],1,10,5000,10,0.12144888000000001,0.12029892624814001,0.12024761715479192
0.5,4382,[1092 1084 1074 1065  840  954  937  931  938 1085],1,10,10000,10,0.11072736,0.1100761269756737,0.110068881429546
1.5,5486,[ 1  3 14 11 25  3  1  8 17 17],1,10,100,10,1.1604,3.211651387827858,1.156560215406636
1.5,5486,[ 1  5 27 15 68  3  1 16 27 37],1,10,200,10,0.6992,2.8783069834540425,0.6826195742396066
1.5,5486,[  1   7  60  22 226   4   1  26  64  89],1,10,500,10,0.47168,2.624725627257135,0.40987704291527627
1.5,5486,[  1   9  99  35 572   4   1  30 105 144],1,10,1000,10,0.47097,2.5513333888333887,0.32447539454864505
1.5,5486,[   1   10  135   39 1389    4    1   35  155  231],1,10,2000,10,0.556949,2.5231204212566993,0.2855474721521366
1.5,5486,[   1   11  172   44 4181    4    1   40  199  347],1,10,5000,10,0.7269612000000001,2.502596464363607,0.2631949799572426
1.5,5486,[   1   11  200   47 9040    4    1   41  231  424],1,10,10000,10,0.82998766,2.498374044920279,0.2544113723442617
1,5486,[ 1  3 14 11 25  3  1  8 17 17],1,10,100,10,1.1604,3.211651387827858,1.156560215406636
1,5486,[ 3  4 38 21 47  3  5 17 27 35],1,10,200,10,0.6599,1.4363100945243095,0.6535376306845283
1,5486,[  9  12 105  39 128  10   7  43  67  80],1,10,500,10,0.368168,0.6309601095542391,0.3513016101505563
1,5486,[ 20  27 205  79 252  25  11  87 136 158],1,10,1000,10,0.26467399999999996,0.3646269665170554,0.2402887228289667
1,5486,[ 40  61 405 162 532  64  19 164 253 300],1,10,2000,10,0.21599400000000002,0.23355515960598508,0.1797105688074117
1,5486,[  89  160 1030  424 1315  182   45  399  606  750],1,10,5000,10,0.18510031999999998,0.15478226741311263,0.1382681911318899
1,5486,[ 173  300 2091  853 2693  328   71  794 1228 1469],1,10,10000,10,0.17881074000000002,0.13102338707444827,0.12303165179068622
0.5,5486,[ 1  3 14 11 25  3  1  8 17 17],1,10,100,10,1.1604,3.211651387827858,1.156560215406636
0.5,5486,[ 3  8 27 23 44 15  4 12 34 30],1,10,200,10,0.6427,1.124321002006424,0.6373949858236339
0.5,5486,[23 27 63 58 81 31 24 37 70 86],1,10,500,10,0.32141600000000004,0.35284075157458983,0.3149518330138532
0.5,5486,[ 63  70 116 109 155  76  68  75 135 133],1,10,1000,10,0.21017,0.2105286594667391,0.20512340422906278
0.5,5486,[145 138 230 211 287 162 156 170 247 254],1,10,2000,10,0.156216,0.15316545140064383,0.15208311397321284
0.5,5486,[382 429 564 507 623 421 427 467 562 618],1,10,5000,10,0.12274664,0.12055540336578002,0.12046097547730626
0.5,5486,[ 835  953 1061  978 1228  912  906  913 1066 1148],1,10,10000,10,0.11136032,0.1101309576203232,0.11011933781539103
1.5,6604,[ 1 23 15  5 17 14 12  1 11  1],1,10,100,10,1.1532,3.714639452618992,1.1506198297459986
1.5,6604,[ 2 62 31 10 30 29 16  2 17  1],1,10,200,10,0.68,2.437526718139981,0.667472684368525
1.5,6604,[  3 222  55  14  69  74  25   4  33   1],1,10,500,10,0.457928,1.8757575248879597,0.39584095546369924
1.5,6604,[  3 573  97  15 123 110  30   4  44   1],1,10,1000,10,0.46805399999999997,1.835336075500924,0.3161131017939909
1.5,6604,[   4 1413  128   16  189  157   33    4   55    1],1,10,2000,10,0.5694315,1.7311654946109565,0.2787147278274074
1.5,6604,[   4 4206  180   18  279  205   39    4   64    1],1,10,5000,10,0.73394704,1.7110771705105619,0.2539296553470813
1.5,6604,[   4 9073  199   20  342  246   40    4   71    1],1,10,10000,10,0.83543484,1.7012088670567296,0.24427192751976318
1,6604,[ 1 23 15  5 17 14 12  1 11  1],1,10,100,10,1.1532,3.714639452618992,1.1506198297459986
1,6604,[ 4 49 31  9 31 23 22  5 23  3],1,10,200,10,0.6499,1.2117798039356844,0.643405946544373
1,6604,[ 10 108  73  19  78  79  61  14  48  10],1,10,500,10,0.34440000000000004,0.5097235563970837,0.3346457589760217
1,6604,[ 16 240 149  36 158 141 109  34  96  21],1,10,1000,10,0.248892,0.31119895726423064,0.2302560997382038
1,6604,[ 34 465 298  72 306 285 245  73 175  47],1,10,2000,10,0.19610450000000001,0.20035478596221423,0.1716371451684886
1,6604,[ 106 1205  742  155  743  704  601  186  475   83],1,10,5000,10,0.16855304,0.14202320267238652,0.1338446889027206
1,6604,[ 200 2432 1435  341 1497 1380 1207  370  969  169],1,10,10000,10,0.1583681,0.12091359461917535,0.11833600214150594
0.5,6604,[ 1 23 15  5 17 14 12  1 11  1],1,10,100,10,1.1532,3.714639452618992,1.1506198297459986
0.5,6604,[ 5 38 22 11 39 31 24  7 17  6],1,10,200,10,0.63765,0.9305925215967161,0.6327123835041426
0.5,6604,[19 75 47 36 82 61 70 40 48 22],1,10,500,10,0.316896,0.34918144345092383,0.3120872947347182
0.5,6604,[ 51 124  89  80 170 118 128  67 121  52],1,10,1000,10,0.21334,0.2159983487098448,0.20704810763230946
0.5,6604,[112 236 189 174 297 237 243 153 237 122],1,10,2000,10,0.1580315,0.15485770858569803,0.1529733809663998
0.5,6604,[329 520 452 464 703 582 596 422 556 376],1,10,5000,10,0.12459944,0.12097649677492046,0.1207990267261942
